source_path,FY,period,section,line_label,series_id,value,unit,row_role,source_file,source_cell,formula,source_status,source_basis,vktpc_source_file,vktpc_source_cell,vktpc_source_status,population_source_file,population_source_cell,population_source_status,model_id,quarter_composition,actual_quarters,forecast_quarters,replacement_flag,value_status,residual_vs_official,scenario_name,scenario_role,fed_path,availability_status,forecast_segment,section_order,line_order,source_path_order,composition_mode,composition_mode_order,stack_role,formula_role,stack_note,signed_contribution,stack_value,raw_value,stack_value_clean,chart_visible,legend_visible,net_effect_group,clean_stack_value,stack_unit,stack_balance_value,stack_balance_residual,stack_balance_status,stack_total_by_FY,overlay_total_value,overlay_series_id,overlay_label,stack_overlay_residual,stack_overlay_status,clean_stack_total_by_FY,clean_overlay_total_value,clean_overlay_residual,clean_overlay_status,formula_residual,formula_residual_abs,formula_residual_status
BEFU26 official,2006,FY2006,Totals,Total RUC+PED,total_fed_ruc_net_revenue,1995.789365946667,$m nominal ex GST,calculated_rollup,revenue_line_reconciliation.csv,net_fed_revenue + total_ruc_net_revenue,net_fed_revenue + total_ruc_net_revenue,derived_dashboard_subtotal,runtime_formula_overlay,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,,befu26_official,official_comparator,BEFU26,available,,5,21,0,Gross-to-net bridge audit,0,aggregate_overlay,aggregate_overlay,,,,1995.789365946667,,False,False,total_fed_ruc_net_revenue,,,2175.230365946666,-4.092726157978177e-12,balanced,2175.230365946666,2175.23036594667,total_nltf_net_revenue,Total NLTF revenue,-4.092726157978177e-12,balanced,2175.230365946666,2175.23036594667,-4.092726157978177e-12,balanced,,,
BEFU26 official,2006,FY2006,Totals,Total gross revenues,total_gross_revenue,2288.58136594667,$m nominal ex GST,aggregate,annual_spine.csv,G61,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,5,38,0,Gross-to-net bridge audit,0,aggregate_overlay,aggregate_overlay,,,,2288.58136594667,,False,False,total_gross_revenue,,,2175.230365946666,-4.092726157978177e-12,balanced,2175.230365946666,2175.23036594667,total_nltf_net_revenue,Total NLTF revenue,-4.092726157978177e-12,balanced,2175.230365946666,2175.23036594667,-4.092726157978177e-12,balanced,2.7284841053187847e-12,2.7284841053187847e-12,reconciled
BEFU26 official,2006,FY2006,Totals,Total admin fees,total_admin_fees,54.001,$m nominal ex GST,aggregate,annual_spine.csv,G62,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,5,39,0,Gross-to-net bridge audit,0,aggregate_overlay,aggregate_overlay,,,,54.001,,False,False,total_admin_fees,,,2175.230365946666,-4.092726157978177e-12,balanced,2175.230365946666,2175.23036594667,total_nltf_net_revenue,Total NLTF revenue,-4.092726157978177e-12,balanced,2175.230365946666,2175.23036594667,-4.092726157978177e-12,balanced,0.0,0.0,reconciled
BEFU26 official,2006,FY2006,Totals,Total revenues net of admin fees,total_revenue_net_admin,2234.58036594667,$m nominal ex GST,aggregate,annual_spine.csv,G63,total_gross_revenue - total_admin_fees,ACTUAL,BEFU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,5,40,0,Gross-to-net bridge audit,0,aggregate_overlay,aggregate_overlay,,,,2234.58036594667,,False,False,total_revenue_net_admin,,,2175.230365946666,-4.092726157978177e-12,balanced,2175.230365946666,2175.23036594667,total_nltf_net_revenue,Total NLTF revenue,-4.092726157978177e-12,balanced,2175.230365946666,2175.23036594667,-4.092726157978177e-12,balanced,4.547473508864641e-13,4.547473508864641e-13,reconciled
BEFU26 official,2006,FY2006,Totals,Total refunds,total_refunds,59.35,$m nominal ex GST,aggregate,annual_spine.csv,G64,ruc_refunds + fed_refunds + mvr_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,5,41,0,Gross-to-net bridge audit,0,aggregate_overlay,aggregate_overlay,,,,59.35,,False,False,total_refunds,,,2175.230365946666,-4.092726157978177e-12,balanced,2175.230365946666,2175.23036594667,total_nltf_net_revenue,Total NLTF revenue,-4.092726157978177e-12,balanced,2175.230365946666,2175.23036594667,-4.092726157978177e-12,balanced,0.0,0.0,reconciled
BEFU26 official,2006,FY2006,Totals,Total NLTF revenue,total_nltf_net_revenue,2175.23036594667,$m nominal ex GST,aggregate,annual_spine.csv,G65,total_revenue_net_admin - total_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,5,42,0,Gross-to-net bridge audit,0,aggregate_overlay,aggregate_overlay,,,,2175.23036594667,,False,False,total_nltf_net_revenue,,,2175.230365946666,-4.092726157978177e-12,balanced,2175.230365946666,2175.23036594667,total_nltf_net_revenue,Total NLTF revenue,-4.092726157978177e-12,balanced,2175.230365946666,2175.23036594667,-4.092726157978177e-12,balanced,0.0,0.0,reconciled
BEFU26 official,2007,FY2007,Key volumes,Light RUC net km,light_ruc_net_km,7464.686295,million km,bridge_input,annual_spine.csv,H5,,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,0,0,0,Gross-to-net bridge audit,0,activity_context,activity_context,,,,7464.686295,,False,False,light_ruc_net_km,,,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,,,
BEFU26 official,2007,FY2007,Key volumes,Heavy RUC net km,heavy_ruc_net_km,3377.164127,million km,bridge_input,annual_spine.csv,H6,,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,0,2,0,Gross-to-net bridge audit,0,activity_context,activity_context,,,,3377.164127,,False,False,heavy_ruc_net_km,,,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,,,
BEFU26 official,2007,FY2007,Key volumes,Light BEV RUC net km,light_bev_ruc_net_km,0.0,million km,bridge_input,annual_spine.csv,H7,,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,0,3,0,Gross-to-net bridge audit,0,activity_context,activity_context,,,,0.0,,False,False,light_bev_ruc_net_km,,,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,,,
BEFU26 official,2007,FY2007,Key volumes,Heavy BEV RUC net km,heavy_bev_ruc_net_km,0.0,million km,bridge_input,annual_spine.csv,H8,,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,0,4,0,Gross-to-net bridge audit,0,activity_context,activity_context,,,,0.0,,False,False,heavy_bev_ruc_net_km,,,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,,,
BEFU26 official,2007,FY2007,Key volumes,PHEV RUC net km,phev_ruc_net_km,0.0,million km,bridge_input,annual_spine.csv,H9,,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,0,5,0,Gross-to-net bridge audit,0,activity_context,activity_context,,,,0.0,,False,False,phev_ruc_net_km,,,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,,,
BEFU26 official,2007,FY2007,Key volumes,PED volume,ped_volume,3256.75530511168,million litres,bridge_input,annual_spine.csv,H10,,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,0,6,0,Gross-to-net bridge audit,0,activity_context,activity_context,,,,3256.75530511168,,False,False,ped_volume,,,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,,,
BEFU26 official,2007,FY2007,Key volumes,Light petrol VKT,light_petrol_vkt,30719.5661338846,million km,bridge_input,annual_spine.csv,H11,,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,0,7,0,Gross-to-net bridge audit,0,activity_context,activity_context,,,,30719.5661338846,,False,False,light_petrol_vkt,,,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,,,
BEFU26 official,2007,FY2007,Key volumes,PED VKT per capita,ped_vkt_per_capita,7301.90825934366,km/person,bridge_input,annual_spine.csv,H12,,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,0,8,0,Gross-to-net bridge audit,0,activity_context,activity_context,,,,7301.90825934366,,False,False,ped_vkt_per_capita,,,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,,,
BEFU26 official,2007,FY2007,Key volumes,TUC GTK,tuc_gtk,0.0,tonne-km,bridge_input,annual_spine.csv,H13,,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,0,9,0,Gross-to-net bridge audit,0,activity_context,activity_context,,,,0.0,,False,False,tuc_gtk,,,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,,,
BEFU26 official,2007,FY2007,RUC,Light RUC net revenue,light_ruc_net_revenue,224.341670933333,$m nominal ex GST,leaf,annual_spine.csv,H28,,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,1,10,0,Gross-to-net bridge audit,0,component_positive,gross_component,,224.341670933333,224.341670933333,224.341670933333,224.341670933333,True,True,light_ruc_net_revenue,224.341670933333,$m nominal ex GST,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,,,
BEFU26 official,2007,FY2007,RUC,Heavy RUC net revenue,heavy_ruc_net_revenue,558.27035768,$m nominal ex GST,leaf,annual_spine.csv,H29,,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,1,11,0,Gross-to-net bridge audit,0,component_positive,gross_component,,558.27035768,558.27035768,558.27035768,558.27035768,True,True,heavy_ruc_net_revenue,558.27035768,$m nominal ex GST,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,,,
BEFU26 official,2007,FY2007,RUC,Light BEV RUC net revenue,light_bev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,H30,,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,1,12,0,Gross-to-net bridge audit,0,component_positive,gross_component,,0.0,0.0,0.0,0.0,True,True,light_bev_ruc_net_revenue,0.0,$m nominal ex GST,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,,,
BEFU26 official,2007,FY2007,RUC,Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,H31,,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,1,13,0,Gross-to-net bridge audit,0,component_positive,gross_component,,0.0,0.0,0.0,0.0,True,True,heavy_bev_ruc_net_revenue,0.0,$m nominal ex GST,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,,,
BEFU26 official,2007,FY2007,RUC,PHEV RUC net revenue,phev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,H32,,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,1,14,0,Gross-to-net bridge audit,0,component_positive,gross_component,,0.0,0.0,0.0,0.0,True,True,phev_ruc_net_revenue,0.0,$m nominal ex GST,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,,,
BEFU26 official,2007,FY2007,RUC,RUC refunds,ruc_refunds,27.038,$m nominal ex GST,deduction,annual_spine.csv,H33,,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,1,15,0,Gross-to-net bridge audit,0,component_negative,refund_deduction,RUC refunds are present in Gross RUC and Total refunds; the bridge shows the gross add-back and the signed refund deduction.,-27.038,-27.038,27.038,0.0,False,False,ruc_refunds_internal_zero_net_pair,0.0,$m nominal ex GST,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,,,
BEFU26 official,2007,FY2007,RUC,RUC refunds gross add-back,ruc_refunds_gross_addback,27.038,$m nominal ex GST,bridge_addback,annual_spine.csv,H33,"Gross-to-net bridge add-back: Gross RUC already includes RUC refunds, so this positive row allows the explicit refund deduction to remain visible without changing Total NLTF revenue.",derived_bridge_addback,runtime_bridge_audit,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,,befu26_official,official_comparator,BEFU26,available,,1,16,0,Gross-to-net bridge audit,0,component_positive,gross_addback,"Gross-to-net bridge add-back: Gross RUC already includes RUC refunds, so this positive row allows the explicit refund deduction to remain visible without changing Total NLTF revenue.",27.038,27.038,27.038,0.0,False,False,ruc_refunds_internal_zero_net_pair,0.0,$m nominal ex GST,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,,,
BEFU26 official,2007,FY2007,RUC,Gross RUC,gross_ruc_revenue,809.650028613333,$m nominal ex GST,aggregate,annual_spine.csv,H34,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,1,17,0,Gross-to-net bridge audit,0,aggregate_overlay,aggregate_overlay,,,,809.650028613333,,False,False,gross_ruc_revenue,,,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,0.0,0.0,reconciled
BEFU26 official,2007,FY2007,RUC,RUC admin,ruc_admin_revenue,13.287,$m nominal ex GST,deduction,annual_spine.csv,H35,,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,1,18,0,Gross-to-net bridge audit,0,component_negative,deduction,,-13.287,-13.287,13.287,-13.287,True,True,ruc_admin_revenue,-13.287,$m nominal ex GST,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,,,
BEFU26 official,2007,FY2007,RUC,RUC net admin,ruc_revenue_net_admin,796.363028613333,$m nominal ex GST,aggregate,annual_spine.csv,H36,gross_ruc_revenue - ruc_admin_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,1,19,0,Gross-to-net bridge audit,0,aggregate_overlay,aggregate_overlay,,,,796.363028613333,,False,False,ruc_revenue_net_admin,,,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,0.0,0.0,reconciled
BEFU26 official,2007,FY2007,RUC,RUC net admin/refunds,total_ruc_net_revenue,769.325028613333,$m nominal ex GST,aggregate,annual_spine.csv,H37,ruc_revenue_net_admin - ruc_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,1,20,0,Gross-to-net bridge audit,0,aggregate_overlay,aggregate_overlay,,,,769.325028613333,,False,False,total_ruc_net_revenue,,,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,0.0,0.0,reconciled
BEFU26 official,2007,FY2007,FED,Gross PED,gross_ped_revenue,1369.695351,$m nominal ex GST,leaf,annual_spine.csv,H40,,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,2,22,0,Gross-to-net bridge audit,0,component_positive,gross_component,,1369.695351,1369.695351,1369.695351,1369.695351,True,True,gross_ped_revenue,1369.695351,$m nominal ex GST,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,,,
BEFU26 official,2007,FY2007,FED,LPG,gross_lpg_revenue,34.695,$m nominal ex GST,leaf,annual_spine.csv,H41,,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,2,23,0,Gross-to-net bridge audit,0,component_positive,gross_component,,34.695,34.695,34.695,34.695,True,True,gross_lpg_revenue,34.695,$m nominal ex GST,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,,,
BEFU26 official,2007,FY2007,FED,CNG,gross_cng_revenue,0.126,$m nominal ex GST,leaf,annual_spine.csv,H42,,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,2,24,0,Gross-to-net bridge audit,0,component_positive,gross_component,,0.126,0.126,0.126,0.126,True,True,gross_cng_revenue,0.126,$m nominal ex GST,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,,,
BEFU26 official,2007,FY2007,FED,Gross FED,gross_fed_revenue,1404.516351,$m nominal ex GST,aggregate,annual_spine.csv,H43,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,,2,25,0,Gross-to-net bridge audit,0,aggregate_overlay,aggregate_overlay,,,,1404.516351,,False,False,gross_fed_revenue,,,2321.176379613333,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,total_nltf_net_revenue,Total NLTF revenue,3.183231456205249e-12,balanced,2321.176379613333,2321.17637961333,3.183231456205249e-12,balanced,0.0,0.0,reconciled
