scenario_name,role,workbook_filename,workbook_sha256,sheet,stream,cell,row_number,column_number,row_label,column_label,period,canonical_period,variable_name,canonical_variable,value,unit,value_type,source_status
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,I36,36,9,2034Q3,target_lag_1,2034Q3,2034Q3,target_lag_1,target_lag_1,3305378602.1229672,model target units,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,J36,36,10,2034Q3,target_lag_4,2034Q3,2034Q3,target_lag_4,target_lag_4,3395083032.4410977,model target units,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,K36,36,11,2034Q3,q2_dummy,2034Q3,2034Q3,q2_dummy,q2_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,L36,36,12,2034Q3,q3_dummy,2034Q3,2034Q3,q3_dummy,q3_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,M36,36,13,2034Q3,q4_dummy,2034Q3,2034Q3,q4_dummy,q4_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,N36,36,14,2034Q3,post_2020_dummy,2034Q3,2034Q3,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,O36,36,15,2034Q3,trend_index,2034Q3,2034Q3,trend_index,trend_index,131,,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,P36,36,16,2034Q3,log_real_gdp,2034Q3,2034Q3,log_real_gdp,log_real_gdp,25.62044278715644,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,Q36,36,17,2034Q3,log_real_diesel_price,2034Q3,2034Q3,log_real_diesel_price,log_real_diesel_price,5.242077648225161,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,R36,36,18,2034Q3,log_real_light_ruc_price,2034Q3,2034Q3,log_real_light_ruc_price,log_real_light_ruc_price,4.351861264332687,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,S36,36,19,2034Q3,log_lagged_real_light_ruc_price,2034Q3,2034Q3,log_lagged_real_light_ruc_price,log_lagged_real_light_ruc_price,4.352236545864253,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,T36,36,20,2034Q3,log_target_lag_1,2034Q3,2034Q3,log_target_lag_1,log_target_lag_1,21.918816858038067,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,U36,36,21,2034Q3,log_target_lag_4,2034Q3,2034Q3,log_target_lag_4,log_target_lag_4,21.94559405493078,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,V36,36,22,2034Q3,diff_log_real_gdp,2034Q3,2034Q3,diff_log_real_gdp,diff_log_real_gdp,0.004337159583656103,,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,W36,36,23,2034Q3,gdp_light_ruc_price_interaction,2034Q3,2034Q3,gdp_light_ruc_price_interaction,gdp_light_ruc_price_interaction,111.49661254047788,derived interaction,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,A37,37,1,2034Q4,period,2034Q4,2034Q4,period,period,2034Q4,system,text,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,B37,37,2,2034Q4,year,2034Q4,2034Q4,year,year,2034,system,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,C37,37,3,2034Q4,quarter,2034Q4,2034Q4,quarter,quarter,4,system,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,D37,37,4,2034Q4,horizon,2034Q4,2034Q4,horizon,horizon,36,system,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,E37,37,5,2034Q4,real_gdp_sa_nzd,2034Q4,2034Q4,real_gdp_sa_nzd,real_gdp_sa_nzd,134493263164.838,real NZD,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,F37,37,6,2034Q4,real_diesel_price_cents_per_litre,2034Q4,2034Q4,real_diesel_price_cents_per_litre,real_diesel_price_cents_per_litre,189,cents/litre,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,G37,37,7,2034Q4,real_light_ruc_price_nzd_per_1000km,2034Q4,2034Q4,real_light_ruc_price_nzd_per_1000km,real_light_ruc_price_nzd_per_1000km,77.59368017284777,NZD/1000km,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,H37,37,8,2034Q4,lagged_real_light_ruc_price_nzd_per_1000km,2034Q4,2034Q4,lagged_real_light_ruc_price_nzd_per_1000km,lagged_real_light_ruc_price_nzd_per_1000km,77.62280511266714,NZD/1000km,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,I37,37,9,2034Q4,target_lag_1,2034Q4,2034Q4,target_lag_1,target_lag_1,3422243696.7006264,model target units,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,J37,37,10,2034Q4,target_lag_4,2034Q4,2034Q4,target_lag_4,target_lag_4,3596210758.775154,model target units,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,K37,37,11,2034Q4,q2_dummy,2034Q4,2034Q4,q2_dummy,q2_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,L37,37,12,2034Q4,q3_dummy,2034Q4,2034Q4,q3_dummy,q3_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,M37,37,13,2034Q4,q4_dummy,2034Q4,2034Q4,q4_dummy,q4_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,N37,37,14,2034Q4,post_2020_dummy,2034Q4,2034Q4,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,O37,37,15,2034Q4,trend_index,2034Q4,2034Q4,trend_index,trend_index,132,,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,P37,37,16,2034Q4,log_real_gdp,2034Q4,2034Q4,log_real_gdp,log_real_gdp,25.62477994674009,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,Q37,37,17,2034Q4,log_real_diesel_price,2034Q4,2034Q4,log_real_diesel_price,log_real_diesel_price,5.241747015059643,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,R37,37,18,2034Q4,log_real_light_ruc_price,2034Q4,2034Q4,log_real_light_ruc_price,log_real_light_ruc_price,4.35148598280112,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,S37,37,19,2034Q4,log_lagged_real_light_ruc_price,2034Q4,2034Q4,log_lagged_real_light_ruc_price,log_lagged_real_light_ruc_price,4.351861264332687,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,T37,37,20,2034Q4,log_target_lag_1,2034Q4,2034Q4,log_target_lag_1,log_target_lag_1,21.953562224579954,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,U37,37,21,2034Q4,log_target_lag_4,2034Q4,2034Q4,log_target_lag_4,log_target_lag_4,22.003146561063904,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,V37,37,22,2034Q4,diff_log_real_gdp,2034Q4,2034Q4,diff_log_real_gdp,diff_log_real_gdp,0.00433715958365255,,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,W37,37,23,2034Q4,gdp_light_ruc_price_interaction,2034Q4,2034Q4,gdp_light_ruc_price_interaction,gdp_light_ruc_price_interaction,111.50587075060274,derived interaction,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,A38,38,1,2035Q1,period,2035Q1,2035Q1,period,period,2035Q1,system,text,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,B38,38,2,2035Q1,year,2035Q1,2035Q1,year,year,2035,system,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,C38,38,3,2035Q1,quarter,2035Q1,2035Q1,quarter,quarter,1,system,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,D38,38,4,2035Q1,horizon,2035Q1,2035Q1,horizon,horizon,37,system,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,E38,38,5,2035Q1,real_gdp_sa_nzd,2035Q1,2035Q1,real_gdp_sa_nzd,real_gdp_sa_nzd,135077848714.13496,real NZD,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,F38,38,6,2035Q1,real_diesel_price_cents_per_litre,2035Q1,2035Q1,real_diesel_price_cents_per_litre,real_diesel_price_cents_per_litre,188.9375,cents/litre,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,G38,38,7,2035Q1,real_light_ruc_price_nzd_per_1000km,2035Q1,2035Q1,real_light_ruc_price_nzd_per_1000km,real_light_ruc_price_nzd_per_1000km,77.56456616102977,NZD/1000km,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,H38,38,8,2035Q1,lagged_real_light_ruc_price_nzd_per_1000km,2035Q1,2035Q1,lagged_real_light_ruc_price_nzd_per_1000km,lagged_real_light_ruc_price_nzd_per_1000km,77.59368017284777,NZD/1000km,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,I38,38,9,2035Q1,target_lag_1,2035Q1,2035Q1,target_lag_1,target_lag_1,3624980444.845355,model target units,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,J38,38,10,2035Q1,target_lag_4,2035Q1,2035Q1,target_lag_4,target_lag_4,3417645425.763058,model target units,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,K38,38,11,2035Q1,q2_dummy,2035Q1,2035Q1,q2_dummy,q2_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,L38,38,12,2035Q1,q3_dummy,2035Q1,2035Q1,q3_dummy,q3_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,M38,38,13,2035Q1,q4_dummy,2035Q1,2035Q1,q4_dummy,q4_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,N38,38,14,2035Q1,post_2020_dummy,2035Q1,2035Q1,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,O38,38,15,2035Q1,trend_index,2035Q1,2035Q1,trend_index,trend_index,133,,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,P38,38,16,2035Q1,log_real_gdp,2035Q1,2035Q1,log_real_gdp,log_real_gdp,25.629117106323744,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,Q38,38,17,2035Q1,log_real_diesel_price,2035Q1,2035Q1,log_real_diesel_price,log_real_diesel_price,5.241416272539677,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,R38,38,18,2035Q1,log_real_light_ruc_price,2035Q1,2035Q1,log_real_light_ruc_price,log_real_light_ruc_price,4.351110701269553,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,S38,38,19,2035Q1,log_lagged_real_light_ruc_price,2035Q1,2035Q1,log_lagged_real_light_ruc_price,log_lagged_real_light_ruc_price,4.35148598280112,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,T38,38,20,2035Q1,log_target_lag_1,2035Q1,2035Q1,log_target_lag_1,log_target_lag_1,22.01111473071308,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,U38,38,21,2035Q1,log_target_lag_4,2035Q1,2035Q1,log_target_lag_4,log_target_lag_4,21.95221767891614,log transformed,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,V38,38,22,2035Q1,diff_log_real_gdp,2035Q1,2035Q1,diff_log_real_gdp,diff_log_real_gdp,0.00433715958365255,,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,W38,38,23,2035Q1,gdp_light_ruc_price_interaction,2035Q1,2035Q1,gdp_light_ruc_price_interaction,gdp_light_ruc_price_interaction,111.5151257054158,derived interaction,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,A39,39,1,2035Q2,period,2035Q2,2035Q2,period,period,2035Q2,system,text,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,B39,39,2,2035Q2,year,2035Q2,2035Q2,year,year,2035,system,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,C39,39,3,2035Q2,quarter,2035Q2,2035Q2,quarter,quarter,2,system,numeric,materialized_from_workbook_cell
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase _2_ - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,D39,39,4,2035Q2,horizon,2035Q2,2035Q2,horizon,horizon,38,system,numeric,materialized_from_workbook_cell
